,user_name,ski_resort,rating
2211,tatyana drakhlis,Mt. Hood Meadows,5
2212,tatyana drakhlis,Mt. Hood Skibowl,2
2213,tatyana drakhlis,Mt. Hood Skibowl,2
2214,rmack501,Trollhaugen,4
2215,rmack501,Sundown Mountain,4
2216,rmack501,Sundown Mountain,4
2217,Randy,Mt. Bachelor,4
2218,Tyler 1,Greek Peak,3
2219,Tyler 1,Labrador Mt.,4
2220,Skibumm,Whitetail,3
2221,Jane,Big Sky,5
2222,ann phelan,Crotched Mountain,4
2223,william c,Mt. Brighton,4
2224,william c,Mt. Brighton,4
2225,Carol,Purgatory Mountain,3
2226,larsagren,Alta,4
2227,larsagren,Snowbird,4
2228,larsagren,Brighton,5
2229,Randy,Alta,1
2230,Randy,Mt. Bachelor,5
2231,T LAFRANCE,Gore Mountain,5
2232,iPhone (3),Devils Head,3
2233,kenneth morris,Stowe Mountain,3
2234,dillonhudson13,Palisades Tahoe,2
2235,Bobo Me,Snowbird,4
2236,Tyler 1,Song Mountain,4
2237,Quinn,Bromley Mountain,5
2238,Ryan Craig,Solitude Mountain,3
2239,Ryan Craig,Powder Mountain,5
2240,alex,Ski Brule,5
2241,lubbockroots,Ski Santa Fe,5
2242,Lynn Qu,White Pass,5
2243,kenneth morris,Smugglers' Notch,4
2244,Chris Comer,Red River,4
2245,ann phelan,Wildcat Mountain,5
2246,Clayton,Granite Peak,4
2247,ann phelan,Attitash,5
2248,John Barber,Hogadon,5
2249,John Barber,Hogadon,5
2250,John Barber,Hogadon,5
2251,M,Titus Mountain,2
2252,Nancy D.,Hunter Mountain,1
2253,Nancy D.,Hunter Mountain,1
2254,Nancy D.,Hunter Mountain,1
2255,Prawn,Palisades Tahoe,1
2256,ianmilesdoyle,Bluewood,3
2257,ianmilesdoyle,Bluewood,3
2258,ianmilesdoyle,Bluewood,3
2259,Ryan Craig,Schuss Mountain,2
2260,Ryan Craig,Mt. Bohemia,5
2261,Carol,Ski Brule,5
2262,Michael Beck,Ski Brule,5
2263,Michael Beck,Ski Brule,5
2264,Tani Lucht,Ski Brule,5
2265,Isabella  Hankins,Ski Brule,5
2266,Isabella  Hankins,Ski Brule,5
2267,Isabella  Hankins,Ski Brule,5
2268,lname,Snowbird,1
2269,jdayneyesq,Snowshoe Mountain,4
2270,Bobo Me,Stratton Mountain,4
2271,Cole Dumas,Wachusett Mountain,3
2272,Cole Dumas,Sugarloaf,5
2273,Cole Dumas,Okemo Mountain,4
2274,Cole Dumas,Sugarloaf,5
2275,Jonathan,Spirit Mountain,5
2276,Prawn,Kirkwood,3
2277,Greg Smith,Donner Ski Ranch,4
2278,Carrie,Donner Ski Ranch,5
2279,Chad,Donner Ski Ranch,4
2280,Bobo Me,Alta,3
2281,Bobo Me,Snowbird,5
2282,Bobo Me,Telluride,5
2283,Snowboarder,Cannonsburg,5
2284,Prawn,Snowbasin,5
2285,iPhone (3),Sunday River,3
2286,Chris Comer,Red River,4
2287,ryan,Bridger Bowl,1
2288,ann phelan,Bretton Woods,4
2289,Elizabeth,Sierra at Tahoe,5
2290,marsharn,Nubs Nob,5
2291,marsharn,Boyne Highlands,2
2292,marsharn,Perfect North Slopes,4
2293,lname,Wachusett Mountain,4
2294,radtkej08,Spring Mountain,5
2295,local skier,Cannonsburg,2
2296,local skier,Cannonsburg,2
2297,Lynn Qu,White Pass,5
2298,Amber,Marquette Mountain,2
2299,Amber,Marquette Mountain,2
2300,Prawn,Palisades Tahoe,1
2301,attyWSW,Okemo Mountain,5
2302,Dylan,Ski Brule,4
2303,Jonathan,Ski Brule,3
2304,Jonathan,Ski Brule,4
2305,Kris,Ski Brule,5
2306,Nancy,Ski Brule,5
2307,Nichole,Ski Brule,5
2308,Nichole,Ski Brule,5
2309,Randy,Ski Brule,4
2310,Keith,Wachusett Mountain,3
2311,ski bum,Lookout Pass,5
2312,Greg Smith,Catamount Ski Ride Area,2
2313,David Milford,Wolf Creek,5
2314,David Milford,Monarch Mountain,5
2315,David Milford,Purgatory Mountain,5
2316,Eric's iPhone,Steamboat,5
2317,Jean Evans,Wachusett Mountain,1
2318,Jean Evans,Wachusett Mountain,1
2319,David Milford,Taos Ski Valley,5
2320,David Milford,Angel Fire,4
2321,Jeffrey Cohen,Mt. Snow,5
2322,Jeffrey Cohen,Mt. Snow,5
2323,Riley Mosher,Ski Brule,4
2324,Riley Mosher,Ski Brule,4
2325,Tani Lucht,Ski Brule,5
2326,Jean Evans,Wachusett Mountain,1
2327,Valero,June Mountain,5
2328,radtkej08,Blue Mountain,4
2329,radtkej08,Blue Mountain,4
2330,Valero,Mammoth Mountain,5
2331,David Milford,Ski Santa Fe,5
2332,David Milford,Sandia Peak,3
2333,Colin,Montage Mountain,5
2334,Sam Lehrich,Vail,5
2335,Sam Lehrich,Camelback Mountain,4
2336,Sam Lehrich,Belleayre,2
2337,Marie,Ski Brule,5
2338,Marie,Ski Brule,5
2339,Miyah and Keira Washington,Ski Brule,5
2340,Charles,Eldora Mountain,5
2341,chernad,Mt. Sunapee,5
2342,Valero,Greek Peak,1
2343,B P,Mt. Southington,5
2344,cath.haynes,Jackson Hole,4
2345,ann phelan,Pico Mountain,2
2346,Greg Matkosky,Elk Mountain Ski,5
2347,Greg Matkosky,Elk Mountain Ski,5
2348,Jaden Rodriguez,Silver Mountain,5
2349,Jaden Rodriguez,Silver Mountain,5
2350,Jaden Rodriguez,Silver Mountain,5
2351,Jaden Rodriguez,Silver Mountain,5
2352,Jim H,Jay Peak,5
2353,Greg Matkosky,Elk Mountain Ski,5
2354,Jaden Rodriguez,Silver Mountain,5
2355,T LAFRANCE,Gore Mountain,5
2356,David Milford,Sipapu Ski and Summer,4
2357,David Milford,Pajarito Mountain,3
2358,tom travis,Elk Mountain Ski,4
2359,Prawn,Heavenly Mountain,4
2360,Ray Baucum,Elk Mountain Ski,5
2361,David Milford,Sunrise Park,3
2362,tom travis,Blue Mountain,4
2363,Eric's iPhone,Bridger Bowl,5
2364,David Milford,Arizona Snowbowl,4
2365,David Milford,Red River,3
2366,David Milford,Red River,3
2367,Marie,Ski Brule,5
2368,Miyah and Keira Washington,Ski Brule,5
2369,Riley Mosher,Ski Brule,5
2370,TODD BOLER,Blacktail Mountain,5
2371,TODD BOLER,Blacktail Mountain,5
2372,TODD BOLER,Blacktail Mountain,5
2373,chernad,Bretton Woods,5
2374,Tani Lucht,Ski Brule,5
2375,Wendy,Ski Brule,5
2376,Eli,Ski Brule,4
2377,Tani Lucht,Ski Brule,5
2378,Olivia,Trollhaugen,5
2379,Olivia,Trollhaugen,5
2380,lname,Big Sky,2
2381,lname,Heavenly Mountain,5
2382,Nick Sabol,Boyne Highlands,5
2383,Nick Sabol,Boyne Highlands,5
2384,Austin Jackson,Deer Valley,5
2385,Jeffrey Cohen,Mt. Snow,5
2386,Abe Gold,Arizona Snowbowl,4
2387,Jane,Northstar California,2
2388,T LAFRANCE,Gore Mountain,5
2389,Jacob,Lookout Pass,1
2390,leerampolla,Lee Canyon,1
2391,Elizabeth,Ski Apache,5
2392,lname,Steamboat,2
2393,JJ,Steamboat,2
2394,lname,Solitude Mountain,5
2395,cath.haynes,Aspen Snowmass,1
2396,cath.haynes,Aspen Snowmass,1
2397,H Muns,Mt. La Crosse,1
2398,C,Snowbird,4
2399,Austin Jackson,Arapahoe Basin,4
2400,cath.haynes,Breckenridge,4
2401,Abe Gold,Steamboat,5
2402,H Muns,Christie Mountain,3
2403,lname,Snow King,5
2404,tom travis,Elk Mountain Ski,4
2405,B P,Mt. Southington,4
2406,ChoochCharlie,Bear Creek Mountain,4
2407,leerampolla,Brian Head,5
2408,B P,Mt. Southington,5
2409,Michael Lee,Telluride,5
2410,Robert Kalantari,Waterville Valley,2
2411,Robert Kalantari,Waterville Valley,2
2412,Robert Kalantari,Waterville Valley,2
2413,Tommy T,Solitude Mountain,5
2414,ann phelan,Gunstock,4
2415,ann phelan,Gunstock,4
2416,Austin Jackson,Grand Targhee,4
2417,Austin Jackson,Grand Targhee,4
2418,Nate Moen,Jay Peak,5
2419,Nate Moen,Big Boulder,4
2420,Nate Moen,Hunter Mountain,4
2421,ChoochCharlie,Bear Creek Mountain,4
2422,Abe Gold,Loveland,5
2423,David Milford,Brian Head,5
2424,David Milford,Ski Apache,4
2425,flatlander13,Granite Peak,5
2426,Wendy,Camelback Mountain,4
2427,kenneth morris,Big Sky,4
2428,David Milford,Telluride,5
2429,Prawn,Park City Mountain,5
2430,David Milford,Ski Cooper,3
2431,local skier,Whitefish Mountain,4
2432,Elizabeth,Whitefish Mountain,5
2433,Eli Cowperthwaite,Sugarloaf,4
2434,Eli Cowperthwaite,Shawnee Mountain,4
2435,Eli Cowperthwaite,Sunday River,5
2436,Eli Cowperthwaite,Pico Mountain,3
2437,T LAFRANCE,Gore Mountain,5
2438,sharimcatee,Dry Hill,5
2439,chernad,Wachusett Mountain,5
2440,lname,Solitude Mountain,4
2441,p_nut,Ski Butternut,2
2442,Kris,Monarch Mountain,2
2443,Peter Anania,Stowe Mountain,1
2444,Peter Anania,Smugglers' Notch,4
2445,Peter Anania,Smugglers' Notch,4
2446,Peter Anania,Loon Mountain,5
2447,Jim H,Timberline Mountain,1
2448,Jim H,Timberline Mountain,1
2449,John Martin,Sunrise Park,1
2450,Wendy Fiel,Whiteface Mountain,5
2451,Avi Plofsky,Crotched Mountain,4
2452,Avi Plofsky,Crotched Mountain,4
2453,Avi Plofsky,Crotched Mountain,4
2454,Magic Mann,Magic Mountain Vermont,5
2455,Magic Mann,Magic Mountain Vermont,5
2456,Magic Mann,Magic Mountain Vermont,5
2457,Jacob,Jiminy Peak,1
2458,mpemail,Ski Santa Fe,4
2459,mpemail,Sipapu Ski and Summer,3
2460,mpemail,Pajarito Mountain,4
2461,Wendy Fiel,Whiteface Mountain,5
2462,Wendy Fiel,Whiteface Mountain,5
2463,T LAFRANCE,Gore Mountain,5
2464,jrg123,Ski Beech Mountain,5
2465,jrg123,Ski Beech Mountain,5
2466,jrg123,Ski Beech Mountain,5
2467,ChoochCharlie,Bear Creek Mountain,4
2468,Ian,Stowe Mountain,1
2469,lname,Beaver Creek,4
2470,lname,Beaver Creek,4
2471,Michael Beck,Ski Brule,4
2472,Wendy Fiel,Kirkwood,5
2473,flatlander13,Devils Head,4
2474,jrg123,Ski Beech Mountain,5
2475,jrg123,Ski Beech Mountain,5
2476,jrg123,Sugar Mountain,5
2477,Ron,Bretton Woods,3
2478,sharimcatee,Jackson Hole,5
2479,Bill  Rymer,Timberline Mountain,3
2480,Michael Lee,Belleayre,1
2481,Michael Lee,Belleayre,2
2482,skijds,Canaan Valley,5
2483,John Doe,Gore Mountain,5
2484,John Doe,Gore Mountain,5
2485,John Doe,Greek Peak,5
2486,mpemail,Angel Fire,5
2487,zac,Killington,4
2488,zac,Jay Peak,4
2489,zac,Bristol Mountain,4
2490,flatlander13,Granite Peak,4
2491,jrg123,Loveland,5
2492,Daniel undefined,Killington,5
2493,Charles,Sunrise Park,5
2494,Steve undefined,Belleayre,5
2495,Snowboarder,Cannonsburg,5
2496,James undefined,Gore Mountain,5
2497,John undefined,Heavenly Mountain,2
2498,James undefined,Hunter Mountain,5
2499,John undefined,Ski Santa Fe,4
2500,James undefined,Sandia Peak,3
2501,Peter Anania,Jay Peak,4
2502,ski bum,Stevens Pass,2
2503,Morgan,Sugar Mountain,1
2504,Nick Sabol,Boyne Highlands,5
2505,Cliff undefined,Mt. Crescent,1
2506,Cliff undefined,Mt. Crescent,1
2507,Cliff undefined,Mt. Crescent,1
2508,Cliff undefined,Mt. Crescent,1
2509,James undefined,Arizona Snowbowl,2
2510,davo41,Mountain Creek,1
2511,davo41,Mountain Creek,1
2512,davo41,Mountain Creek,1
2513,T LAFRANCE,Gore Mountain,5
2514,Steve undefined,Ski Apache,1
2515,Steve undefined,Holimont,4
2516,John undefined,Bridger Bowl,5
2517,Daniel undefined,Blacktail Mountain,5
2518,Daniel undefined,Blacktail Mountain,5
2519,Elizabeth,Whitefish Mountain,1
2520,Steve undefined,Ski Apache,1
