ski_resort,summit,drop,base,gondolas_and_trams,fast_eight,high_speed_sixes,quad_chairs,triple_chairs,double_chairs,surface_lifts,total_runs,longest_run,skiable_terrain,snow_making,averageSnowfall,nov_snow,dec_snow,jan_snow,feb_snow,mar_snow,apr_snow,childrenWeekdayPrice,childrenWeekendPrice,teenagerWeekdayPrice,teenagerWeekendPrice,adultWeekdayPrice,adultWeekendPrice,seniorWeekdayPrice,seniorWeekendPrice,childrenPrice_season,teenagerPrice_season,adultPrice_season,beginner_runs,intermediate_runs,advanced_runs,expert_runs,night_skiing,epic,mountain_collective,ikon,indy,dec_mean_2_guests,dec_min_2_guests,dec_max_2_guests,jan_mean_2_guests,jan_min_2_guests,jan_max_2_guests,feb_mean_2_guests,feb_min_2_guests,feb_max_2_guests,mar_mean_2_guests,mar_min_2_guests,mar_max_2_guests,apr_mean_2_guests,apr_min_2_guests,apr_max_2_guests,may_mean_2_guests,may_min_2_guests,may_max_2_guests,dec_mean_4_guests,dec_min_4_guests,dec_max_4_guests,jan_mean_4_guests,jan_min_4_guests,jan_max_4_guests,feb_mean_4_guests,feb_min_4_guests,feb_max_4_guests,mar_mean_4_guests,mar_min_4_guests,mar_max_4_guests,apr_mean_4_guests,apr_min_4_guests,apr_max_4_guests,may_mean_4_guests,may_min_4_guests,may_max_4_guests,total_lifts,state_Alaska,state_Arizona,state_California,state_Colorado,state_Connecticut,state_Idaho,state_Illinois,state_Indiana,state_Iowa,state_Maine,state_Maryland,state_Massachusetts,state_Michigan,state_Minnesota,state_Missouri,state_Montana,state_Nevada,state_New Hampshire,state_New Jersey,state_New Mexico,state_New York,state_North Carolina,state_Ohio,state_Oregon,state_Pennsylvania,state_Rhode Island,state_South Dakota,state_Tennessee,state_Utah,state_Vermont,state_Virginia,state_Washington,state_West Virginia,state_Wisconsin,state_Wyoming
Wolf Ridge Ski,0.021563458439536897,-0.5532094021988208,0.19565065231950607,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,-0.9065400465793947,-0.4034732923929645,-0.3419046200075532,-0.7317308502003479,-0.3042337222746936,-0.38014675460807196,-0.3438488687177112,-0.8103298108855355,-0.7252419177468523,-0.8824006174815633,-0.7689518061926521,-0.9727371267713607,-0.7100633797437482,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,0.013343344091805424,-0.0024210803872260866,-0.21247525255433777,0.26461618692880523,-0.8796590203371945,-0.910765583092583,-0.8605818673591962,-1.2040753616786015,0.16381370042538557,0.6679030637346751,1.7266108626041385,-0.30782818942813045,-0.5273005748506804,0.03764687428772479,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.564072219876186,-0.8981652257687499,-0.5750186329858956,-0.5717727541565361,-0.8560356816131004,-0.6194964371896359,-0.6213216986181634,-0.8836347875340125,-0.7074770403193656,-0.5346501946626138,-0.8238033113580373,-0.7039275024691838,-0.6655183848456953,-0.8965570298522608,-0.7248951214384955,-0.1612838344189424,-0.15036184041927989,-0.30951557017693004,-0.4140576664487043,0.12418544690207874,-0.5153589459916145,-0.4578113014220371,-0.7593313418249348,-0.6710693743339998,-0.5890499559779628,-0.8435174677815773,-0.8371611306902521,-0.6691681029039187,-0.8286457115922756,-0.9929145353091371,-0.6185762847046468,0.25105610103213866,-0.8706289117770439,-0.6254756993747902,-0.5441700975038134,-0.8690186958389905,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woodbury,-1.0415965182892428,-0.9743911039732346,-0.9512726716638451,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.4034732923929645,0.6062342421982666,-0.7930283236897999,-0.6900055891359765,-0.3883480352542889,-0.40334245116214024,-0.7741200833848954,-0.11251833132478045,-0.8032292733355829,-1.2012415779874992,-1.199338321063715,-0.9950675337864446,-0.5730149451185471,-0.0637709328294032,-0.0964918791787561,-0.04984080787111229,-0.0759543541895518,-0.3225359885801864,-0.4428547164725417,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,0.536237585220671,0.0010457970094512503,0.44140329805521106,1.5957983722054996,-0.2222583247697892,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.5857918750016563,1.2140009892743713,0.14218265168533303,0.4800866165003477,1.5341858472850882,0.17728872211210958,0.19999625492000947,1.3387000791650974,-0.01857338292007881,-0.17950219988546862,1.5016679566311237,-0.6081140312593101,0.2599957105148702,1.627805279796838,0.12213959755931884,0.6534764544744335,1.4880148169794742,-0.02055713614597821,1.0986057130215732,0.42029236509345186,0.35215731568464453,0.5381372194200217,0.4009969588645363,0.05928174684929309,0.5555111829742443,0.28782595676289746,0.31589837054070197,0.41580614997448967,0.3365269820111042,0.19917561091225208,0.7920210757075659,0.388177109540258,0.11332957972195734,0.48353778782260975,0.917247413259703,-0.11510683070118376,-0.5676472731360543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yawgoo Valley,-1.1527328886525787,-1.0323035879672164,-1.0669288051747712,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,0.17291712531127051,-0.3419046200075532,-0.7725958325266493,-0.6900055891359765,-0.3992830761159115,-0.4826672277547123,-0.9913784483887357,-0.7252419177468523,-0.8824006174815633,-0.8121807833721368,-0.7461359324790064,-0.9475668414459952,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.36576156768570084,-0.040938509521777654,-0.5866817550422231,-0.27639097449575417,-0.2741335093390707,0.10124615178731818,1.3046773320232217,0.46693304377949235,-0.28258405158922667,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.274239364581292,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.2983258512821957,0.13871637070696413,-0.39370370146788836,0.0005624916420624328,0.23779450957759604,-0.3220299777169842,-0.15199715373920747,0.1000216288737902,-0.28873167993940696,-0.194300033001183,0.18890191825014574,-0.3133033506135449,0.31141316025712384,0.25865962032614037,-0.16553257115692,0.4773120676866765,-0.05674031713935107,-0.33618865639517176,0.9370591385150387,0.5979565160082757,0.40858113758228737,0.2316915206993882,0.27207159212126175,0.6787760014244076,0.33326630162430115,0.21240306179326582,0.10505320460132749,0.3272368232089053,0.5177760676827411,0.06494562125729673,0.6724789265200902,1.073782152080855,0.11055003596066072,0.9401904001980097,1.1667577199754253,1.8649038045817927,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canaan Valley,-0.09091190433781512,-0.3952662640334155,0.012528440927206305,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.2948985693692007,-0.9798637100971995,-0.8159740511104631,-0.07789113297952595,0.27442407801723084,-0.36374419331563806,-0.30418648042142515,-0.12234498837337475,0.010026385959633928,-0.6844722571166123,0.05239876021755716,0.02430812811499795,-0.5675613027224,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.23939326375986544,-0.04444009398855507,-0.10241451652848915,0.0981524449520177,-0.1772494275793709,0.07875700212332037,-0.8834221542725128,-0.19946108986010821,-0.4527577802577805,0.14124114967865886,0.543366246196353,1.5652505292802232,-0.35745265908618595,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-0.7748806372704572,-0.28371687230166015,-0.6475446055930986,-0.6800523952535683,-0.20784001275935438,-0.7434407953032407,-0.6213216986181634,-0.3007272815145739,-0.7074770403193656,-0.815809023861187,-0.4862349014886429,-0.9324057799696517,-0.5798226352752726,-0.511484813126127,-0.7472696234497586,-0.755838639827622,-0.8993340266587103,-0.5317912886622777,-0.48748792758803816,-0.023868012193607825,-0.3284550359556725,-0.6219786400223765,0.040005931983367514,-0.2895913333587977,-0.40014180683051115,0.1872620968033886,-0.4517098117073332,-0.5473852786012403,0.23295607591302597,-0.5039338587089426,-0.6305304996233944,0.168783495927267,-0.48705187271811123,-0.6254756993747902,-0.4015927793805435,-0.6349092219277768,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cooper Spur,-0.16589547952271647,-0.9217433912514328,0.03501713355433084,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.4034732923929645,-0.8159740511104631,-0.8338933060161013,-0.7864485558512974,-0.3883480352542889,-0.6016543926435705,-0.5568617183810551,-0.23506304860919483,-0.4073725526056809,-0.8121807833721368,-0.8367764101959482,-0.7575640720841976,-0.5730149451185471,-0.22388725026886297,-0.24759527177688792,-0.14461703581548888,-0.08645910758988405,-0.38857243019569554,-0.505278619713837,-0.10458636625959605,-0.1911127938446533,-0.8834221542725128,-0.6046555128269006,-0.9978069691816994,1.5237286740757015,1.7266108626041385,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.04663337718115701,0.25392543698204345,-0.49040499827749223,0.15524769320925122,0.2783067388809552,0.7757629084320873,-0.16666354576667483,0.20931678625243494,-0.3360093819177894,0.38281545851167786,1.651698361017521,0.6706272960416962,0.31141316025712384,1.199947261212245,0.31072468593996433,-0.4255304146005778,0.13050272942050653,-0.24727836900103273,0.6727101984134368,1.486277270582395,0.6554353583844749,0.1879135637392977,1.3034745260674583,0.284255976142361,-0.2112336576830595,0.815786221550319,0.26648153477366104,-0.12668097646471455,0.6731324268298584,0.19597965877761028,-0.15236190287349174,0.11393509252401925,-0.13960890255603453,-0.6417847212453401,0.3825824702974409,-0.9959933257569369,-1.0730166979604192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Hills,-1.0670373741555488,-0.9649145156833102,-0.9846844435670016,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.4034732923929645,0.13216481109535672,-0.7112983590371972,-0.8828915225666181,-0.3828805148234776,-0.36368006286585425,-1.281056268393856,-0.7252419177468523,-0.8032292733355829,-0.8554097605516215,-0.8820966490544191,-0.9950675337864446,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-0.36656028299052584,-0.3804308132312464,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-1.2040753616786015,-0.5045497846351665,2.1820560666457216,-0.2947653570924952,0.8160190417968818,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.564072219876186,0.44594054744050904,-0.43802512917229014,-0.7883320363506005,0.35933119748767345,-0.7859360037993338,-0.7093200507829677,-0.3007272815145739,-0.46095759428922867,-0.7418198582826151,-0.22368169381244732,-0.545466761622085,-0.45984858587668076,-0.21198420011691194,0.138121384710221,0.3451887775958588,0.3645565376203286,1.5353728932514548,0.2174425793495669,-0.29036423856584365,0.37684273776486327,0.023746225138958355,0.24628651877260682,0.09188670761640438,-0.044549996670602145,0.03641630686412529,0.10505320460132749,-0.06025398139052628,0.18117062286398689,0.039378004180162386,0.08672239550145956,0.22363189933051475,-0.025647608342873357,1.3479159469617596,0.09742783405090114,2.852925143630813,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Big Bear,-0.9023413072315689,-0.6058571149206224,-0.8966572752836856,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,1.3256979607197403,0.13216481109535672,-0.6704333767108959,-0.7864485558512974,-0.40147008428823605,-0.4985321830732267,-0.8827492658868156,-0.602697200462438,-0.842814945408573,-0.8121807833721368,-1.0180573656298315,-0.8525654567650964,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,0.108119572036182,-0.033935340588222826,-0.1464388109388286,-0.026695361530572927,0.08918179725980355,0.1462244511153138,-0.8834221542725128,-1.2040753616786015,-0.5884035060080771,1.0628994992766874,0.14895137406042447,0.9408909563774388,-0.017756827557197135,-0.31582419643049425,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,1.7739847730420935,0.02350730443188478,0.8472962742553612,1.1607015033959784,0.4808678853977508,0.24811406960559806,1.4466395772547362,3.123854316349628,0.21781512697183333,1.2410897792231121,-0.9738337157444348,0.943327175639029,1.2197881057036049,-1.067700237286098,0.4801316297395272,1.7324833235494448,-0.00992955549938667,0.8507636803165842,0.2174425793495669,1.6639414214972188,-0.5259384125974225,0.19885805297932033,0.8393432057916698,-0.2667678608218198,0.5221744507717528,-0.21499334303464687,0.2467148004668447,0.19438283306052875,-0.18132754847928687,-0.280217209284017,0.30189826403891573,-0.16030692449221953,0.007706916792686008,0.49984680969315975,2.022221628715045,0.2618491018677196,-0.23073432325314433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow Creek,-0.9425110796520518,-0.9743911039732346,-0.8324038677776154,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,0.2948985693692007,-0.4034732923929645,0.13216481109535672,-0.7930283236897999,-0.5935626224206558,-0.3992830761159115,-0.4826672277547123,-1.1362173583912958,-0.7252419177468523,-0.8032292733355829,-0.8986387377311063,-1.0633776044883025,-0.9950675337864446,-0.5730149451185471,-0.22388725026886297,-0.24759527177688792,-0.23939326375986544,-0.0969638609902163,-0.432596724606035,-0.3388148777370495,-0.637448815937945,-0.6858740864526051,1.1219550367166886,1.6724701699616844,0.5559531621398792,1.0628994992766874,1.6280071445701565,-0.6200079758795227,-0.5273005748506804,-0.274239364581292,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.7940450388517546,-0.7829561594936706,-0.11165825243987709,-0.9430172379177892,-0.7750112230063821,-0.7965598059233571,-0.9293159311949782,-0.7379079110291529,-0.7783935932869392,-0.8602025232083302,-0.7112805080682392,-0.891869311380859,-1.0425796829555554,-0.6398422187015049,-0.7568586957402998,-0.7778591881760917,-0.8057125033787815,-0.4606630587469664,-0.7077787110060397,-1.2379063767782377,-0.43424970201375285,-0.9284243387430099,-1.0429671486601388,-0.9938584859284016,-0.7668458610579173,-1.1200680826702267,-0.7844498392054085,-0.7577374296695031,-1.1134657033619908,-0.6349678962292562,-0.75007264881087,-1.147578185750679,-0.6121313419764589,-0.6091666775042401,-0.9006133928119882,-0.5555500782290603,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crotched Mountain,-0.6838177452641422,-0.2204758577970338,-0.7520871083950278,-0.32343436564895045,-0.021915258647018293,-0.3035526737563743,0.0065026983668435385,-0.305820738605097,-0.4034732923929645,-0.8159740511104631,-0.527405938568841,0.27442407801723084,-0.3610104331002324,-0.2050305096807101,-0.5206519908804151,-0.7252419177468523,-0.4073725526056809,-0.5960358974747133,-0.292933543894298,-0.42505922570105176,-0.473804592605892,-0.22388725026886297,-0.24759527177688792,0.29767202792493513,0.00808367301310616,-0.03637807491297999,0.11896041269911616,0.23450791989935324,0.41609424708328746,-0.8834221542725128,0.2660101894157937,0.5559531621398792,0.6020703244776731,0.49406438717936196,1.3155067001191094,-0.5273005748506804,0.45349519277974715,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.3366546544447904,-0.13010478393488767,-0.010927734929873074,0.016031011798781313,-1.625768038376924,-0.37160772096242617,-0.2693282899589464,-1.5758374509320958,-0.10299785073861886,-0.17950219988546862,-1.5364477321934253,-0.15484260976644615,0.037186761631771106,-0.040840992683074735,0.28195746906834046,-0.4255304146005778,-0.2907941253391731,-0.5095637168137429,0.07058205707089918,0.538735132370001,-0.34608748029868586,-0.08569866726126789,0.014220858634712601,-0.14612950598350805,-0.011213264468110674,0.3883898167224063,-0.10249750562024423,-0.027040483853432145,-0.05186391585668909,-0.16196698030227064,0.23017297452643035,0.49787391634675354,-0.0756793960462124,0.7934092033630598,-0.47288143844217845,1.1308317253686653,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamarack,0.8249589068491942,1.6579945321168519,0.4847909860968215,-0.32343436564895045,0.43008695094773314,-0.3035526737563743,0.7217995187196369,-0.9065400465793947,-0.9798637100971995,-0.3419046200075532,-0.05745864181637527,0.5637529781631931,0.18574160998089778,0.1915933732821502,0.8915273816445463,0.5002052550972914,1.3739826906788781,0.9169783038072511,1.1119938607182984,0.9049601598315314,-0.473804592605892,0.48062454646476005,0.41725965565489215,0.29767202792493513,-0.03743692505500024,0.3158162803697356,0.16057634819331304,0.23450791989935324,0.12373530145131598,0.6331728967717124,-0.31666608823893244,-0.08528117777061354,0.2729066281926629,0.49406438717936196,1.6276864865705019,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,1.237381528765767,0.7147617020823608,1.5443514554245892,1.9186589910752034,0.845477949127983,1.2786228756358555,1.519971537392073,0.6464974157670139,1.2005159323796395,1.433461609727399,0.7515159346991364,1.1902311206798575,1.3054838552740275,0.6437318370522741,0.5120952040413315,1.2700518082315828,0.3645565376203286,0.2906288697335084,0.49647757167903556,-0.11270008765101976,1.191461666412082,0.8883608751007457,0.14314622537798716,0.9102712228708978,0.7999805524591818,0.03641630686412529,0.9649061469478389,0.7036564619626389,0.07759971676590867,0.6466089097621033,0.5768452071701097,-0.05061011768572402,0.37738623704513563,0.3693746347287598,-0.6867474156270833,0.05154737106612088,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spout Springs,0.23580224468211217,-0.6479752850980638,0.46872763422030395,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,0.17291712531127051,-0.3419046200075532,-0.7521633413634986,-0.7864485558512974,-0.3063352287921194,-0.6016543926435705,-0.4265066993787511,-0.7252419177468523,-0.8824006174815633,-1.071554646449045,-1.2446585599221858,-1.042568226126894,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-1.2470461711973149,-1.316789361850676,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,0.45349519277974715,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.06579777876245439,-0.28371687230166015,0.06965667907813014,-0.1850597502385641,-0.20784001275935438,-0.017480983494983754,-0.15199715373920747,-0.3007272815145739,-0.03545827648378682,-0.1203108674226111,-0.22368169381244732,-0.08113993960500485,0.037186761631771106,-0.21198420011691194,-0.053660061100604894,0.565394261080555,0.879474915659937,0.6240424474615297,0.1146402137544995,-1.0602422258634137,-0.2755577029266323,-0.009087242581109517,-0.8882567085682094,-0.44609514504093195,-0.10011121700808792,-0.9692222927309634,-0.405587431658095,-0.10453864477331846,-0.9581093442148734,-0.4559945766893157,0.15844768501394496,-0.9830329755409358,0.28010220539975417,0.6629370283986598,1.1311133904446078,0.07932307136067165,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Ski Club,-0.31880841320335457,-0.7638002530860276,-0.4388517468029361,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,0.17291712531127051,0.6062342421982666,-0.1596210976321287,-0.8828915225666181,-0.2926664277150911,-0.0067185681992799435,-1.281056268393856,-0.7252419177468523,-0.842814945408573,-0.2502040800388357,-0.4742144993281814,-0.805064764424647,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.36576156768570084,-0.06194801632244215,-0.47662101901637444,-0.27639097449575417,-0.2741335093390707,-0.03368874619666866,1.4006065370591516,-1.2040753616786015,-1.5625864454874796,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,0.45349519277974715,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.4107570072258071,-0.8981652257687499,-0.712012136799501,-0.4789616332162228,-0.8155234523097413,-0.31140617559296097,-0.5333233464533591,-0.3007272815145739,-0.6939691254683992,-0.6530328595883289,-0.6362653058750404,-0.7997409736790574,-0.3055962366499198,-0.7254138224184236,-0.21987064746998733,0.21306548750504112,-0.00992955549938667,2.686761115005555,-0.2525110919421698,-0.34958562220411826,0.5849055810124213,-0.11853213498133576,-0.7851164151735897,0.21904605460813842,-0.30013161022303675,-0.9692222927309634,0.26648153477366104,-0.38131779091576956,-0.9581093442148734,0.19597965877761028,0.0030428910702266034,-0.8733361687344404,0.4885679874970002,0.1573573504116098,-0.009505154541551293,1.519691529492376,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deer Mountain,0.5973301964664579,-0.30050038113417243,0.851035408881421,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.4034732923929645,-0.3419046200075532,0.24902872563088502,0.6601959448785139,-0.14230961586778032,-0.40334245116214024,0.16733283163174553,0.010026385959633928,-0.7636436012625927,-0.9850966920900757,-1.0633776044883025,-0.9000661491055458,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.01824873188965343,-0.0724527697227744,-0.2564995469646772,-0.3804308132312464,-0.7585539181375697,-0.798319834772594,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,0.7995685422486791,1.1349885544002458,0.3789673407649326,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.717387432526565,-0.4757319827601257,-0.5145803224798932,-0.6336468347834117,-0.3698889299727909,-0.49909334645070547,-0.6506544826730981,-0.44645415801943356,-0.4947273814166447,-0.4310653628526131,-0.18617409271584795,-0.5823180967028057,-0.45984858587668076,-0.12641259639999333,-0.48836467160514363,-0.40350986625210816,-1.1801985964984967,0.09947175183610948,-0.45811582313230464,-0.9714101504060018,-0.6916833894217483,-0.6548121077424444,-0.991397001962829,-0.7232373115613779,-0.4890397593704884,-0.9440813277410862,-0.718560724849354,-0.29274846415018524,-1.0616802503129517,-0.7979614550959877,-0.5229425653546662,-0.3248521347019628,-0.834494842880188,-0.34822232757544014,-0.6154587565654484,-0.4087356623864348,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ski Ward,-1.1246140479582407,-1.0691569868724777,-1.0219514199205222,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.9798637100971995,0.13216481109535672,-0.8543257971792521,-0.6900055891359765,-0.39108179546969457,-0.4231736453102833,-0.7017006283836154,-0.7252419177468523,-0.9219862895545534,-0.8121807833721368,-0.7008156936205356,-0.9475668414459952,-0.5730149451185471,-0.22388725026886297,-0.24759527177688792,-0.04984080787111229,-0.005922664854003502,-1.2470461711973149,-1.316789361850676,-0.8796590203371945,-0.910765583092583,-0.19821354687301349,-1.2040753616786015,-0.2677863360528307,1.0628994992766874,0.3954606691453798,-1.1194956342017504,2.2751900352634773,-0.19106970088288752,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.44908581038840184,-0.1685078060265808,0.6136014736321519,-0.46349311305950397,-0.12681555415263612,0.46059011208606354,-0.5626561305082939,-0.19143212413592914,0.42043384973632947,-0.7566176913983296,-0.598757704778441,-0.4680789579525716,-0.5798226352752726,0.001944809175384569,-0.38927759126955025,-0.3374482212066993,-0.5248479335389951,-0.04723022236421992,-0.2818831963979034,-0.29036423856584365,0.20051829433472934,-0.47970027990208236,-0.24362987485183654,-0.005928174684929494,-0.5446009797079742,-0.31555720299415574,0.039164090245272974,-0.6248834395211266,-0.28489845457736507,-0.7883735986920622,-0.558805210110909,-0.29742793300033893,-0.748328986279993,0.40199267846985975,0.48951545888989334,0.10709877165522243,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
