,count,mean,std,min,25%,50%,75%,max,ski_resort
99,35.0,220.85714285714286,55.33594877555418,111.0,170.0,231.0,265.5,317.0,Enchanted Forest
100,35.0,142.94285714285715,84.87081631623956,50.0,93.5,115.0,165.0,465.0,Four Lakes
101,34.0,207.94117647058823,95.5614798699644,95.0,141.0,182.5,248.25,450.0,Giants Ridge
102,35.0,201.34285714285716,66.32360189304579,115.0,162.0,190.0,234.0,425.0,Gore Mountain
103,35.0,123.8,42.74465910909738,76.0,95.0,120.0,144.0,300.0,Granby Ranch
104,35.0,181.4,67.02773789304563,83.0,141.0,159.0,203.5,360.0,Grand Geneva
105,35.0,196.0,78.51414260014111,95.0,143.5,168.0,239.5,408.0,Grand Targhee
106,35.0,128.4857142857143,59.079393953526356,40.0,81.5,123.0,153.5,336.0,Granite Peak
107,33.0,168.45454545454547,71.33244830943477,79.0,129.0,150.0,180.0,384.0,Great Divide
108,35.0,171.22857142857143,68.65818391486476,80.0,119.5,158.0,204.0,400.0,Greek Peak
109,35.0,162.17142857142858,49.75497948138736,85.0,130.0,150.0,184.5,325.0,Gunstock
110,35.0,216.85714285714286,64.98060473400228,90.0,174.5,225.0,249.5,400.0,Heavenly Mountain
111,35.0,139.02857142857144,46.92828428087073,51.0,101.0,140.0,165.0,272.0,Hidden Valley
112,34.0,120.55882352941177,58.44821130397902,60.0,84.5,107.0,143.75,374.0,Hilltop
113,34.0,152.02941176470588,76.18577187380285,60.0,92.25,141.0,179.75,351.0,Hogadon
114,31.0,227.67741935483872,101.89059069962387,83.0,152.5,199.0,274.0,531.0,Holiday Mountain
115,34.0,195.14705882352942,81.18185061868954,95.0,145.25,188.0,221.75,506.0,Holiday Valley
116,34.0,195.14705882352942,81.18185061868954,95.0,145.25,188.0,221.75,506.0,Holimont
117,35.0,174.42857142857142,60.05060890825421,74.0,140.0,153.0,199.0,352.0,Hoodoo
118,35.0,276.2,67.88952964407778,119.0,232.5,285.0,332.0,398.0,Howelsen Hill
119,35.0,201.31428571428572,132.47836037023765,70.0,124.0,155.0,261.5,800.0,Hunt Hollow
120,32.0,268.28125,94.16294537798859,124.0,203.25,278.5,320.0,500.0,Hunter Mountain
121,31.0,109.48387096774194,37.054798130824146,50.0,89.5,102.0,123.5,245.0,Hyland Ski Snowboard Area
122,35.0,276.14285714285717,187.4023891581558,94.0,144.5,203.0,350.0,870.0,Jay Peak
123,35.0,236.68571428571428,133.63289737375376,75.0,137.5,186.0,291.5,564.0,Jiminy Peak
124,32.0,199.4375,99.17138553876022,104.0,136.25,181.5,230.25,646.0,Jack Frost
125,35.0,200.22857142857143,142.06276278965075,75.0,107.5,155.0,231.0,750.0,Snowriver Mountain Resort
126,35.0,365.8,176.7408871101155,139.0,226.5,334.0,441.5,753.0,Jackson Hole
127,35.0,315.8857142857143,92.0440340363278,163.0,263.5,298.0,344.0,557.0,June Mountain
128,34.0,122.91176470588235,60.16208795491123,61.0,90.75,111.5,150.0,381.0,Kelly Canyon
129,35.0,239.88571428571427,66.59216144852603,147.0,191.5,231.0,283.0,398.0,Keystone
130,35.0,255.34285714285716,88.19595257391445,95.0,210.5,274.0,311.0,431.0,Killington
131,35.0,200.0,99.81247122361367,80.0,136.5,175.0,227.0,571.0,King Pine
132,32.0,340.5625,264.8368868056397,65.0,149.0,222.5,542.25,1179.0,Kirkwood
133,35.0,154.31428571428572,58.91457995345836,77.0,102.0,135.0,193.5,299.0,Kissing Bridge
134,34.0,184.2058823529412,139.6926885598407,70.0,114.75,155.0,218.75,890.0,Labrador Mt.
