,count,mean,std,min,25%,50%,75%,max,ski_resort
124,27.0,205.07407407407408,64.9833859985801,103.0,144.5,204.0,256.5,335.0,Jack Frost
125,34.0,234.5,138.61397235969156,98.0,135.0,193.5,297.25,750.0,Snowriver Mountain Resort
126,35.0,508.54285714285714,167.47613400775907,200.0,371.5,482.0,597.0,975.0,Jackson Hole
127,35.0,338.4,94.81970507541264,155.0,295.5,331.0,381.0,557.0,June Mountain
128,34.0,151.26470588235293,99.50066508793384,60.0,100.0,129.5,161.25,609.0,Kelly Canyon
129,34.0,310.5882352941176,133.39804133927558,126.0,200.0,291.5,390.75,690.0,Keystone
130,35.0,381.37142857142857,125.23955532693094,168.0,274.0,380.0,466.5,659.0,Killington
131,35.0,248.05714285714285,99.6340193665098,125.0,193.0,225.0,260.0,574.0,King Pine
132,32.0,403.59375,260.4474882835805,150.0,225.5,304.0,549.25,1179.0,Kirkwood
133,35.0,202.77142857142857,83.041834146937,80.0,156.0,199.0,228.5,545.0,Kissing Bridge
134,35.0,263.7142857142857,161.34336265328335,111.0,173.5,208.0,303.5,890.0,Labrador Mt.
135,33.0,222.36363636363637,118.23409464432685,79.0,150.0,194.0,259.0,535.0,Lee Canyon
136,35.0,245.82857142857142,100.57846972105199,90.0,168.0,213.0,300.0,499.0,Liberty
137,34.0,257.3235294117647,176.89454495730112,116.0,159.25,202.5,291.5,993.0,Little Switzerland
138,29.0,189.17241379310346,88.50628265250731,85.0,134.0,153.0,215.0,425.0,Lookout Pass
139,34.0,234.35294117647058,98.82181158849902,89.0,176.5,221.5,291.5,540.0,Loon Mountain
140,34.0,271.44117647058823,215.63299224383204,110.0,150.25,175.5,343.75,1200.0,Lost Trail Powder Mountain
141,35.0,204.34285714285716,76.07849771864618,99.0,137.5,199.0,270.5,400.0,Lost Valley
142,35.0,278.9142857142857,95.16993204992086,155.0,234.5,259.0,312.0,600.0,Loveland
143,35.0,404.6,126.0880178101556,180.0,322.5,394.0,509.0,675.0,Lutsen Mountains
144,30.0,179.36666666666667,73.74769819123678,99.0,129.0,152.5,202.0,353.0,Mad River Mountain
145,35.0,344.57142857142856,144.36968186574634,143.0,250.0,340.0,422.5,728.0,Mad River Glen
146,35.0,337.51428571428573,164.31235881851433,155.0,227.0,273.0,387.5,850.0,Magic Mountain Vermont
147,34.0,149.1764705882353,44.275631568642126,81.0,115.25,147.5,173.25,250.0,Magic Mountain Idaho
148,34.0,311.94117647058823,95.62836563345361,155.0,245.5,299.0,369.75,589.0,Mammoth Mountain
149,33.0,170.0,84.08403534559935,85.0,108.0,161.0,200.0,410.0,Maple Ski Ridge
150,35.0,245.6,103.4383021561219,75.0,169.5,240.0,301.5,525.0,Marquette Mountain
151,33.0,236.63636363636363,95.26962336633665,120.0,167.0,204.0,286.0,489.0,Massanutten
152,35.0,224.05714285714285,96.22184625893952,121.0,158.0,199.0,252.5,550.0,Maverick Mountain
153,35.0,295.3142857142857,97.42320397250805,121.0,230.0,280.0,362.5,549.0,McCauley Mountain Ski Center
154,35.0,195.02857142857144,91.23192350019931,79.0,135.5,173.0,217.5,450.0,Meadowlark
155,35.0,288.45714285714286,135.4092582761266,150.0,196.0,265.0,311.0,750.0,Mohawk Mountain
156,35.0,330.74285714285713,113.82968259050651,151.0,262.5,304.0,401.5,577.0,Monarch Mountain
157,35.0,206.31428571428572,99.03082450268035,99.0,139.0,175.0,249.5,575.0,Mont Ripley
158,32.0,172.5,67.7381104910908,95.0,126.75,156.0,203.25,404.0,Sno Mountain
159,32.0,238.28125,86.02184057814395,94.0,173.5,220.0,296.5,400.0,Montana Snowbowl
160,34.0,225.94117647058823,83.99961802816132,100.0,154.0,223.5,298.75,399.0,Mount Holly
161,35.0,243.65714285714284,116.45522816974437,101.0,155.0,225.0,282.5,600.0,Mount Kato
162,33.0,335.0,133.20519884749243,145.0,240.0,325.0,386.0,700.0,Mt. Peter
163,35.0,164.74285714285713,72.16824413954433,55.0,105.0,155.0,205.5,350.0,Mount Pleasant
164,34.0,282.4117647058824,115.16684014732157,111.0,196.0,276.0,347.5,644.0,Mt. Snow
165,33.0,226.63636363636363,103.20453544473536,102.0,149.0,210.0,252.0,499.0,Mt. Southington
166,35.0,285.25714285714287,151.7661403098129,72.0,201.0,258.0,333.0,890.0,Mt. Sunapee
167,35.0,244.42857142857142,102.71413377579019,116.0,192.0,227.0,270.0,638.0,Mountain Creek
168,34.0,297.5882352941176,148.69536025185118,90.0,225.75,275.0,316.5,914.0,Mountain High
169,35.0,398.6857142857143,148.07187670948494,183.0,324.5,359.0,444.5,800.0,Mt. Abram Ski
170,32.0,289.125,104.10068017502684,99.0,225.0,289.5,342.0,629.0,Mt. Ashland
171,35.0,258.9428571428571,89.10203762677763,121.0,198.0,237.0,314.0,477.0,Mt. Baker
172,31.0,232.06451612903226,92.83064705288908,107.0,167.5,225.0,274.5,483.0,Mt. Baldy
173,33.0,223.84848484848484,66.60054486081609,106.0,170.0,209.0,254.0,383.0,Mt. Bhelor
174,35.0,235.34285714285716,107.64837717886739,99.0,159.0,228.0,286.5,600.0,Mt. Bohea
175,35.0,248.68571428571428,92.39867946235246,93.0,191.0,249.0,272.5,500.0,Mt. Brighton
176,35.0,237.4,91.44146311422729,89.0,163.5,225.0,311.0,500.0,Mt. Crescent
177,34.0,189.44117647058823,52.055443156411016,110.0,155.75,188.0,202.0,375.0,Mt. Holiday
178,35.0,241.97142857142856,101.54902777484777,128.0,181.0,223.0,265.0,699.0,Mt. Hood Meadows
179,35.0,305.54285714285714,111.68293957268781,146.0,209.5,291.0,358.5,513.0,Mt. Hood Skibowl
180,35.0,358.37142857142857,112.33329759202817,129.0,289.0,353.0,426.0,575.0,Mt. Jefferson
181,35.0,224.34285714285716,99.36857795960594,92.0,153.5,200.0,261.5,489.0,Mt. La Crosse
182,35.0,195.2,70.2239275461007,88.0,156.5,185.0,240.5,350.0,Mt. Rose Ski Tahoe
183,34.0,251.8235294117647,117.69000642114096,114.0,178.0,222.5,289.75,600.0,Mt. Shasta
184,33.0,211.3939393939394,98.92451016872013,95.0,143.0,172.0,283.0,525.0,Mt. Spokane
185,34.0,247.64705882352942,86.48695202095645,127.0,188.25,240.5,275.75,500.0,Mulligan's Hollow
186,35.0,236.34285714285716,79.7296693086534,128.0,178.5,211.0,292.0,450.0,Nashoba Valley
187,34.0,247.61764705882354,127.94317268506414,72.0,163.25,212.5,305.25,546.0,New Hermon Mountain
188,32.0,246.25,99.46080440506816,107.0,186.5,235.0,297.5,500.0,Nordic Mountain
189,35.0,236.25714285714287,127.89847601933037,66.0,135.0,200.0,310.0,699.0,Nordic Valley
190,35.0,307.54285714285714,95.2712359705769,165.0,240.0,295.0,364.5,590.0,Northstar California
191,35.0,187.6,69.66187243096638,91.0,129.0,168.0,227.0,407.0,Norway Mountain
192,35.0,268.9714285714286,73.68872757368369,100.0,225.0,278.0,320.0,430.0,Nubs Nob
193,35.0,269.51428571428573,114.90747465283727,100.0,176.5,233.0,354.0,499.0,Oak Mountain
194,33.0,188.21212121212122,65.77269455089132,85.0,148.0,186.0,215.0,415.0,Ober Gatlinburg Ski
195,35.0,350.0,174.45191483109406,165.0,228.0,282.0,414.5,900.0,Okemo Mountain
196,35.0,177.4,61.03672954001694,79.0,127.5,175.0,208.5,350.0,Omni Homestead
197,35.0,320.3142857142857,137.64954892526066,104.0,205.0,309.0,396.5,635.0,Otis Ridge
198,33.0,278.1212121212121,104.60155280149932,130.0,220.0,268.0,324.0,603.0,Pajarito Mountain
199,34.0,477.9117647058824,220.52325757190505,175.0,304.0,460.5,563.5,1128.0,Palisades Tahoe
200,35.0,191.25714285714287,70.17681151170649,86.0,146.0,178.0,229.0,442.0,Paoli Peaks
201,35.0,425.0,186.7347914903411,135.0,294.5,401.0,525.5,861.0,Park City Mountain
202,34.0,267.2647058823529,97.15913495115284,120.0,192.5,261.0,328.75,495.0,Pats Peak
203,35.0,185.34285714285716,84.13502553044364,78.0,123.0,171.0,223.5,415.0,Pebble Creek
204,35.0,209.4857142857143,86.0930998904064,75.0,141.5,203.0,245.5,450.0,Peekn Peak
205,34.0,182.08823529411765,82.79561093881027,85.0,131.25,163.0,200.5,437.0,Perfect North Slopes
206,35.0,381.37142857142857,125.23955532693094,168.0,274.0,380.0,466.5,659.0,Pico Mountain
