,count,mean,std,min,25%,50%,75%,max,ski_resort
118,35.0,282.25714285714287,96.70432281144502,130.0,201.5,275.0,371.5,450.0,Howelsen Hill
119,35.0,307.34285714285716,168.07770311886787,124.0,183.5,273.0,373.5,800.0,Hunt Hollow
120,32.0,321.59375,131.46172247390663,104.0,229.75,288.0,370.0,700.0,Hunter Mountain
121,33.0,234.24242424242425,97.05959197286683,100.0,178.0,208.0,295.0,499.0,Hyland Ski Snowboard Area
122,35.0,297.37142857142857,131.31889468328743,104.0,189.0,284.0,375.0,558.0,Jay Peak
123,35.0,288.8285714285714,120.64861124338722,150.0,199.5,246.0,363.0,583.0,Jiminy Peak
124,30.0,218.43333333333334,107.90950337917523,103.0,168.25,193.0,244.0,639.0,Jack Frost
125,34.0,201.73529411764707,127.14089269533,95.0,116.25,175.5,241.5,750.0,Snowriver Mountain Resort
126,35.0,478.22857142857146,278.66594862733007,228.0,299.0,347.0,599.0,1499.0,Jackson Hole
127,35.0,351.0571428571429,123.79583354605012,185.0,285.5,319.0,394.5,859.0,June Mountain
128,33.0,149.6969696969697,101.1806814714662,25.0,99.0,129.0,165.0,609.0,Kelly Canyon
129,35.0,264.51428571428573,94.08612182106206,95.0,193.5,250.0,325.0,466.0,Keystone
130,35.0,327.2,111.81360540176307,175.0,225.5,318.0,377.5,583.0,Killington
131,34.0,236.94117647058823,92.76883658318788,103.0,159.75,229.5,280.5,471.0,King Pine
132,31.0,420.2903225806452,217.3321871465257,150.0,252.0,372.0,534.5,950.0,Kirkwood
133,34.0,238.8235294117647,128.19574771660842,79.0,176.0,212.0,263.5,699.0,Kissing Bridge
134,35.0,298.1142857142857,193.40551294359423,109.0,178.5,222.0,365.5,890.0,Labrador Mt.
135,30.0,214.63333333333333,106.33891276393648,73.0,153.0,192.0,265.0,470.0,Lee Canyon
136,35.0,257.85714285714283,104.81191637941772,89.0,175.0,253.0,300.0,554.0,Liberty
137,32.0,227.59375,89.81158032056567,113.0,175.25,201.0,246.75,500.0,Little Switzerland
138,29.0,203.0,97.6656102656991,85.0,140.0,152.0,300.0,425.0,Lookout Pass
139,35.0,230.14285714285714,75.8799914947524,89.0,188.5,225.0,275.0,500.0,Loon Mountain
140,35.0,274.8857142857143,216.43308590016662,119.0,152.5,175.0,356.5,1200.0,Lost Trail Powder Mountain
141,35.0,218.37142857142857,93.49365681984109,99.0,149.0,200.0,276.5,535.0,Lost Valley
142,35.0,273.0857142857143,95.69570997470589,155.0,202.0,251.0,298.5,537.0,Loveland
143,35.0,389.3142857142857,119.3040533379195,180.0,305.0,359.0,496.0,637.0,Lutsen Mountains
144,32.0,199.65625,87.0315513329468,99.0,138.0,161.5,245.75,398.0,Mad River Mountain
145,35.0,359.85714285714283,139.8802308819822,146.0,250.0,350.0,425.5,725.0,Mad River Glen
146,35.0,274.8,92.74373294190828,146.0,199.5,256.0,313.5,547.0,Magic Mountain Vermont
147,33.0,146.27272727272728,44.62571618982204,80.0,115.0,143.0,157.0,250.0,Magic Mountain Idaho
148,34.0,325.4117647058824,135.8644863283864,126.0,226.25,295.5,407.5,699.0,Mammoth Mountain
149,33.0,242.36363636363637,104.97434751577948,96.0,167.0,200.0,350.0,400.0,Maple Ski Ridge
150,35.0,263.77142857142854,119.76154880189455,115.0,183.0,250.0,303.5,650.0,Marquette Mountain
151,35.0,246.74285714285713,83.78450750275371,121.0,196.0,235.0,291.0,455.0,Massanutten
152,35.0,229.5142857142857,96.79856933452108,78.0,172.5,200.0,262.0,550.0,Maverick Mountain
